0.00000	0	0.0
0.01953	1.00279546797481	0.0100279546797
0.03906	1.9869398370463	0.0198693983705
0.05859	3.76859858811719	0.0376859858812
0.07812	5.17771569962988	0.0517771569963
0.09766	6.88954848736514	0.0688954848737
0.11719	8.9599676128087	0.0895996761281
0.13672	11.1484188546482	0.111484188546
0.15625	13.0381511921304	0.130381511921
0.17578	15.0401925736708	0.150401925737
0.19531	16.0915940828264	0.160915940828
0.21484	17.4468037984877	0.174468037985
0.23438	19.7144088757351	0.197144088757
0.25391	21.9628577591099	0.219628577591
0.27344	23.6391233936709	0.236391233937
0.29297	25.0616389673154	0.250616389673
0.31250	26.5252421585456	0.265252421585
0.33203	28.0622246939705	0.28062224694
0.35156	29.9124624666936	0.299124624667
0.37109	32.0732528319049	0.320732528319
0.39062	33.4171400691627	0.334171400692
0.41016	36.0694869516082	0.360694869516
0.42969	37.4065478881367	0.374065478881
0.44922	38.8091305225537	0.388091305226
0.46875	40.0835826951663	0.400835826952
0.48828	43.4972553880584	0.434972553881
0.50781	44.2576066905826	0.442576066906
0.52734	46.3431055415857	0.463431055416
0.54688	48.0392272435678	0.480392272436
0.56641	49.8595715197763	0.498595715198
0.58594	51.6109908954833	0.516109908955
0.60547	52.5733336877302	0.525733336877
0.62500	52.9063677713027	0.529063677713
0.64453	56.8442638055186	0.568442638055
0.66406	57.4658603153027	0.574658603153
0.68359	60.6695854725707	0.606695854726
0.70312	64.578240602964	0.64578240603
0.72266	67.6804638394115	0.676804638394
0.74219	69.0179894493332	0.690179894493
0.76172	69.8622941422755	0.698622941423
0.78125	72.5531788735374	0.725531788735
0.80078	76.694993767268	0.766949937673
0.82031	78.3740986130187	0.78374098613
0.83984	79.5779274714916	0.795779274715
0.85938	82.4201221839899	0.82420122184
0.87891	85.1395733003091	0.851395733003
0.89844	89.0795064917532	0.890795064918
0.91797	91.5962883199414	0.915962883199
0.93750	95.4290154091024	0.954290154091
0.95703	100.2410528527	1.00241052853
0.97656	102.305774106288	1.02305774106
0.99609	104.565728402518	1.04565728403
1.01562	110.175438632999	1.10175438633
1.03516	112.88304372144	1.12883043721
1.05469	117.414674073347	1.17414674073
1.07422	122.311272447342	1.22311272447
1.09375	127.32962544816	1.27329625448
1.11328	128.23902210319	1.28239022103
1.13281	135.693065436491	1.35693065436
1.15234	145.006770074687	1.45006770075
1.17188	150.775673948466	1.50775673948
1.19141	160.153611287906	1.60153611288
1.21094	170.633638853755	1.70633638854
1.23047	182.517600124006	1.82517600124
1.25000	205.04992649593	2.05049926496
1.26953	236.802498931679	2.36802498932
1.28906	304.999514727005	3.04999514727
1.30859	409.720968823718	4.09720968824
1.32812	592.528069119337	5.92528069119
1.34766	863.702841384775	8.63702841385
1.36719	1342.00280378545	13.4200280379
1.38672	2034.39753815958	20.3439753816
1.40625	3010.25593944106	30.1025593944
1.42578	4307.14895237595	43.0714895238
1.44531	6257.11439914548	62.5711439915
1.46484	8811.79482108854	88.1179482109
1.48438	11737.230058348	117.372300583
1.50391	15547.9514023207	155.479514023
1.52344	20198.0460657615	201.980460658
1.54297	25709.855791533	257.098557915
1.56250	31889.4058709762	318.89405871
1.58203	39370.6122942788	393.706122943
1.60156	45778.3524822298	457.783524822
1.62109	55530.0914912784	555.300914913
1.64062	63299.379543301	632.993795433
1.66016	72661.5426696922	726.615426697
1.67969	82053.8658611773	820.538658612
1.69922	91004.7577560521	910.047577561
1.71875	100766.116136774	1007.66116137
1.73828	109261.289825316	1092.61289825
1.75781	118001.187692416	1180.01187692
1.77734	125187.204366499	1251.87204366
1.79688	133132.731243101	1331.32731243
1.81641	143934.630964085	1439.34630964
1.83594	150309.01956216	1503.09019562
1.85547	159841.792903963	1598.41792904
1.87500	165296.00217408	1652.96002174
1.89453	177006.236009269	1770.06236009
1.91406	178752.634377266	1787.52634377
1.93359	182509.334662457	1825.09334662
1.95312	192568.259240803	1925.68259241
1.97266	198537.822198502	1985.37822199
1.99219	198186.381266443	1981.86381266
2.01172	208143.808128858	2081.43808129
2.03125	210358.096096159	2103.58096096
2.05078	211393.687454197	2113.93687454
2.07031	222584.047874216	2225.84047874
2.08984	224836.819552518	2248.36819553
2.10938	229746.024926013	2297.46024926
2.12891	230074.889643533	2300.74889644
2.14844	237845.134020981	2378.45134021
2.16797	235275.614709091	2352.75614709
2.18750	240081.12613654	2400.81126137
2.20703	239937.562900991	2399.37562901
2.22656	247077.413621917	2470.77413622
2.24609	242754.046855732	2427.54046856
2.26562	248252.521719644	2482.5252172
2.28516	248934.464551046	2489.34464551
2.30469	247218.276614769	2472.18276615
2.32422	248228.027150645	2482.28027151
2.34375	251869.328107657	2518.69328108
2.36328	249872.748485266	2498.72748485
2.38281	246471.756460013	2464.7175646
2.40234	247329.693682483	2473.29693682
2.42188	249334.756501028	2493.34756501
2.44141	252810.827202554	2528.10827203
2.46094	250701.061618092	2507.01061618
2.48047	247522.466524091	2475.22466524
2.50000	243156.630335459	2431.56630335
2.51953	245370.273389535	2453.7027339
2.53906	243205.231505711	2432.05231506
2.55859	247381.025126371	2473.81025126
2.57812	245781.211331519	2457.81211332
2.59766	246902.515282836	2469.02515283
2.61719	242196.187285125	2421.96187285
2.63672	238895.703674489	2388.95703674
2.65625	242336.468718659	2423.36468719
2.67578	236772.060002346	2367.72060002
2.69531	244186.022900911	2441.86022901
2.71484	237076.583032309	2370.76583032
2.73438	232978.550601574	2329.78550602
2.75391	237239.941111282	2372.39941111
2.77344	231116.293142848	2311.16293143
2.79297	234368.199622382	2343.68199622
2.81250	226511.325607585	2265.11325608
2.83203	234158.361235483	2341.58361235
2.85156	229381.361241401	2293.81361241
2.87109	228485.196115483	2284.85196115
2.89062	229236.698333445	2292.36698333
2.91016	226415.119390737	2264.15119391
2.92969	221933.729510749	2219.33729511
2.94922	221316.174372657	2213.16174373
2.96875	223334.481527168	2233.34481527
2.98828	221562.86776522	2215.62867765
3.00781	218541.188583047	2185.41188583
3.02734	216021.216732582	2160.21216733
3.04688	213925.169237215	2139.25169237
3.06641	219325.30234256	2193.25302343
3.08594	214249.164077645	2142.49164078
3.10547	208596.008818963	2085.96008819
3.12500	210568.978394501	2105.68978395
3.14453	206930.236590096	2069.3023659
3.16406	205727.90824015	2057.2790824
3.18359	207536.178648165	2075.36178648
3.20312	205428.641782371	2054.28641782
3.22266	206460.234363831	2064.60234364
3.24219	202378.065919827	2023.7806592
3.26172	201436.578545433	2014.36578545
3.28125	203613.443722864	2036.13443723
3.30078	202052.144201859	2020.52144202
3.32031	192982.541305041	1929.82541305
3.33984	198628.268994737	1986.28268995
3.35938	193198.696087887	1931.98696088
3.37891	197433.971114055	1974.33971114
3.39844	190817.294154792	1908.17294155
3.41797	190425.168141973	1904.25168142
3.43750	192909.184400044	1929.091844
3.45703	188705.459178946	1887.05459179
3.47656	187540.080841973	1875.40080842
3.49609	186568.198170428	1865.6819817
3.51562	189049.710682009	1890.49710682
3.53516	182844.890119515	1828.4489012
3.55469	184099.584369906	1840.9958437
3.57422	180698.726319395	1806.98726319
3.59375	180458.390688502	1804.58390689
3.61328	181649.706510506	1816.49706511
3.63281	179823.865092653	1798.23865093
3.65234	178580.981805087	1785.80981805
3.67188	176631.649218873	1766.31649219
3.69141	175711.430116359	1757.11430116
3.71094	175883.806247474	1758.83806247
3.73047	172011.966368948	1720.11966369
3.75000	171938.689983368	1719.38689983
3.76953	170961.031615408	1709.61031615
3.78906	171359.130346217	1713.59130346
3.80859	168635.761963786	1686.35761964
3.82812	169112.389184816	1691.12389185
3.84766	167710.597491392	1677.10597491
3.86719	164543.895152104	1645.43895152
3.88672	163546.126490441	1635.4612649
3.90625	160312.647960991	1603.12647961
3.92578	160617.305993971	1606.17305994
3.94531	163270.7362008	1632.70736201
3.96484	158500.154836344	1585.00154836
3.98438	160343.200061001	1603.43200061
4.00391	157244.944474345	1572.44944474
4.02344	154377.221553265	1543.77221553
4.04297	156181.544740907	1561.81544741
4.06250	149897.187679426	1498.97187679
4.08203	155961.91631017	1559.6191631
4.10156	153818.638633722	1538.18638634
4.12109	154424.52171389	1544.24521714
4.14062	150803.429908075	1508.03429908
4.16016	149632.380341013	1496.32380341
4.17969	148639.138357028	1486.39138357
4.19922	146585.339317478	1465.85339317
4.21875	146539.070728901	1465.39070729
4.23828	143817.612882329	1438.17612882
4.25781	146050.767352793	1460.50767353
4.27734	147015.428018788	1470.15428019
4.29688	141685.807638574	1416.85807639
4.31641	142758.518209857	1427.5851821
4.33594	140714.193006594	1407.14193007
4.35547	140225.13034814	1402.25130348
4.37500	139218.1656921	1392.18165692
4.39453	140840.603443181	1408.40603443
4.41406	138693.86590275	1386.93865903
4.43359	139455.620649171	1394.55620649
4.45312	138572.298417596	1385.72298418
4.47266	130522.806715079	1305.22806715
4.49219	131494.491748473	1314.94491748
4.51172	131926.330234345	1319.26330234
4.53125	130756.16151534	1307.56161515
4.55078	132372.936640757	1323.72936641
4.57031	129366.25028042	1293.6625028
4.58984	133443.545948196	1334.43545948
4.60938	130220.733071895	1302.20733072
4.62891	128533.297535193	1285.33297535
4.64844	128856.006378939	1288.56006379
4.66797	126132.726112489	1261.32726112
4.68750	124720.226528098	1247.20226528
4.70703	124495.329769868	1244.9532977
4.72656	123213.613408416	1232.13613408
4.74609	120295.188515274	1202.95188515
4.76562	121462.983183604	1214.62983184
4.78516	121160.674622837	1211.60674623
4.80469	120086.619859976	1200.8661986
4.82422	117339.887729191	1173.39887729
4.84375	120170.966728727	1201.70966729
4.86328	117421.22747586	1174.21227476
4.88281	116814.243353822	1168.14243354
4.90234	118838.692474771	1188.38692475
4.92188	117172.556876702	1171.72556877
4.94141	114997.698826213	1149.97698826
4.96094	114637.788497957	1146.37788498
4.98047	112385.380229832	1123.8538023
5.00000	112647.283443925	1126.47283444
5.01953	110685.091347983	1106.85091348
5.03906	109668.171855291	1096.68171855
5.05859	110423.758021272	1104.23758021
5.07812	109456.666055927	1094.56666056
5.09766	110556.980308035	1105.56980308
5.11719	108596.14342934	1085.96143429
5.13672	106588.01076457	1065.88010765
5.15625	107079.373426756	1070.79373427
5.17578	105306.282531535	1053.06282532
5.19531	105179.32592913	1051.79325929
5.21484	103165.444966151	1031.65444966
5.23438	103692.861406412	1036.92861406
5.25391	102177.189254889	1021.77189255
5.27344	104175.501280672	1041.75501281
5.29297	101900.134068957	1019.00134069
5.31250	101796.769335511	1017.96769336
5.33203	101954.371837707	1019.54371838
5.35156	100037.008977379	1000.37008977
5.37109	99102.1665029973	991.02166503
5.39062	98783.0757093186	987.830757093
5.41016	98587.8055500037	985.8780555
5.42969	98192.2247666937	981.922247667
5.44922	95668.8610294421	956.688610294
5.46875	95367.3065280202	953.67306528
5.48828	96743.1397708455	967.431397708
5.50781	95852.6612504249	958.526612504
5.52734	94274.4357037358	942.744357037
5.54688	92279.9444979191	922.799444979
5.56641	92450.4616422067	924.504616422
5.58594	92836.2526489951	928.36252649
5.60547	93183.3432666398	931.833432666
5.62500	91310.7314492417	913.107314492
5.64453	90034.535459556	900.345354596
5.66406	88968.9978135176	889.689978135
5.68359	88118.5907510233	881.18590751
5.70312	89353.3239186276	893.533239186
5.72266	89460.5811557596	894.605811558
5.74219	87779.3505439407	877.793505439
5.76172	87864.4900578387	878.644900578
5.78125	86895.4344940351	868.95434494
5.80078	87151.6929423275	871.516929423
5.82031	85821.0031114442	858.210031114
5.83984	84406.6402176346	844.066402176
5.85938	85935.695489522	859.356954895
5.87891	84274.8222334797	842.748222335
5.89844	84078.7727113989	840.787727114
5.91797	83116.0818081044	831.160818081
5.93750	80842.4858406641	808.424858407
5.95703	80771.9469432583	807.719469433
5.97656	80033.3572209126	800.333572209
5.99609	80056.9300879612	800.56930088
6.01562	78576.8839556119	785.768839556
6.03516	79753.3338827586	797.533338828
6.05469	77256.3443443268	772.563443443
6.07422	78186.5630647857	781.865630648
6.09375	77377.5760669809	773.77576067
6.11328	78783.274683681	787.832746837
6.13281	77693.0762415143	776.930762415
6.15234	75004.4888780073	750.04488878
6.17188	75592.6433799338	755.926433799
6.19141	74840.5879540786	748.405879541
6.21094	74565.6449505381	745.656449505
6.23047	73569.1842392626	735.691842393
6.25000	73573.373456691	735.733734567
6.26953	72461.5128887424	724.615128887
6.28906	71669.1682648668	716.691682649
6.30859	72826.2112312506	728.262112313
6.32812	70792.0676321113	707.920676321
6.34766	71577.4692928244	715.774692928
6.36719	71107.6086659725	711.07608666
6.38672	69637.3773126384	696.373773126
6.40625	69655.8354042143	696.558354042
6.42578	68959.2977837655	689.592977838
6.44531	70721.9355406983	707.219355407
