0.000000E+00	58412791.9100423	584127.9191
0.125490E-02	57566656.7371721	575666.567372
0.250980E-02	59183448.8945526	591834.488946
0.376471E-02	58947524.3052222	589475.243052
0.501961E-02	57439203.7956327	574392.037956
0.627451E-02	57918366.8860362	579183.66886
0.752941E-02	56941340.6362361	569413.406362
0.878431E-02	57788583.6160983	577885.836161
0.100392E-01	55829810.1582637	558298.101583
0.112941E-01	55837669.4050478	558376.69405
0.125490E-01	53759861.5989739	537598.61599
0.138039E-01	54224082.327334	542240.823273
0.150588E-01	52460417.0302032	524604.170302
0.163137E-01	52042884.4693272	520428.844693
0.175686E-01	51442449.8925704	514424.498926
0.188235E-01	49462083.1302925	494620.831303
0.200784E-01	48669811.5556357	486698.115556
0.213333E-01	47107589.5263385	471075.895263
0.225882E-01	46249313.2062162	462493.132062
0.238431E-01	45029640.9503027	450296.409503
0.250980E-01	43713106.7449924	437131.06745
0.263529E-01	42571621.2420219	425716.21242
0.276078E-01	41070047.4705514	410700.474706
0.288627E-01	39450616.2480971	394506.162481
0.301176E-01	38603774.6573967	386037.746574
0.313725E-01	37378559.8638217	373785.598638
0.326275E-01	36262546.1021778	362625.461022
0.338824E-01	34423137.8913191	344231.378913
0.351373E-01	32605913.0446249	326059.130446
0.363922E-01	31106058.3116628	311060.583117
0.376471E-01	30354703.0554977	303547.030555
0.389020E-01	28919074.8328269	289190.748328
0.401569E-01	27453857.9016807	274538.579017
0.414118E-01	26437104.0474777	264371.040475
0.426667E-01	25089234.2277995	250892.342278
0.439216E-01	24032548.4053776	240325.484054
0.451765E-01	22922781.3118214	229227.813118
0.464314E-01	22035476.8665536	220354.768666
0.476863E-01	20738713.272475	207387.132725
0.489412E-01	19321211.2394641	193212.112395
0.501961E-01	18388708.5403467	183887.085403
0.514510E-01	17546091.235611	175460.912356
0.527059E-01	16769869.3851301	167698.693851
0.539608E-01	15716377.6610166	157163.77661
0.552157E-01	14963634.6381638	149636.346382
0.564706E-01	14102084.7477151	141020.847477
0.577255E-01	13234435.8424824	132344.358425
0.589804E-01	12557582.2885071	125575.822885
0.602353E-01	11765140.3231973	117651.403232
0.614902E-01	11197209.5542956	111972.095543
0.627451E-01	10494103.7283845	104941.037284
0.640000E-01	9942851.8926122	99428.5189261
0.652549E-01	9299814.48667964	92998.1448668
0.665098E-01	8827704.59602372	88277.0459602
0.677647E-01	8290635.44445531	82906.3544446
0.690196E-01	7748235.49516867	77482.3549517
0.702745E-01	7365585.56724872	73655.8556725
0.715294E-01	6896366.42930068	68963.664293
0.727843E-01	6569396.25665978	65693.9625666
0.740392E-01	6057557.84136238	60575.5784136
0.752941E-01	5804161.61637757	58041.6161638
0.765490E-01	5458747.05467354	54587.4705467
0.778039E-01	5165449.41241482	51654.4941241
0.790588E-01	4896051.60829013	48960.5160829
0.803137E-01	4582395.53952375	45823.9553952
0.815686E-01	4335996.49404213	43359.9649404
0.828235E-01	4106343.91626484	41063.4391626
0.840784E-01	3866843.6081083	38668.4360811
0.853333E-01	3601775.13246383	36017.7513246
0.865882E-01	3432179.30017436	34321.7930017
0.878431E-01	3284354.58904984	32843.5458905
0.890980E-01	3124563.79816426	31245.6379816
0.903529E-01	2977900.12713184	29779.0012713
0.916078E-01	2850487.07743648	28504.8707744
0.928627E-01	2721730.50776364	27217.3050776
0.941176E-01	2612721.17589799	26127.211759
0.953725E-01	2488694.96266114	24886.9496266
0.966275E-01	2354162.16017988	23541.6216018
0.978824E-01	2298096.60103656	22980.9660104
0.991373E-01	2179499.8953908	21794.9989539
0.100392E+00	2087313.36073058	20873.1336073
0.101647E+00	2028161.63570164	20281.616357
0.102902E+00	1969320.00960954	19693.2000961
0.104157E+00	1908444.97011147	19084.4497011
0.105412E+00	1800958.27481097	18009.5827481
0.106667E+00	1755664.18480048	17556.641848
0.107922E+00	1678030.01676056	16780.3001676
0.109176E+00	1617808.55999984	16178.0856
0.110431E+00	1541943.23758014	15419.4323758
0.111686E+00	1531072.97605087	15310.7297605
0.112941E+00	1453519.87851663	14535.1987852
